,title,price,location,shop_name,rating,product_img_url,product_detail_url
87,ADIDAS YEEZY BOOST 350 V2 BLACK FRIDAY FINAL VERSION UA /UA PK QUALITY,1549000,Jakarta,Syahla Shoes,2,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/11/19/0/0_25ab5274-8b2b-4971-ac46-af4aa0c55d4c_2048_0.jpg,https://ta.tokopedia.com/promo/v1/clicks/HAthHsJhosUNH_th6sJEH_1p6_1dH_raoAtOo_nEHAtFbsnpopn7os2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjN2_32SPO2Ju9BHuOg2_1zVPJNJgR2qq_V2_S2-81h1u9xozOJa3jzjqV2k__uo17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_1zoH7OJ__z6ucWd_BzzoJOk3_V6zV1pZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_1H7P7OEyRP6zVjF_uzoH7Oku9BozJ7O_joG6_tsUp-u_fYce7hguSVdgfYfzcJ7zRPcgJopqsz5_JBX17VquM2mgjg-HICp1B-Ee3xVgIoVzfhiQJhU8jBdgszZy14Ob1BBb3uR83Fd3sJF_ZO_u1-mbuxg6V17y32MHAgCzcVEgSnFysobzSVqe7B-ouVb3MzJQJFF1B-WqAo_e9-BraH?ob=5&src=search&post_alg=cpc_shop_unq&number_ads_req=10&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fsnkrsbtm%2Fadidas-yeezy-350v2-zebra-real-pic-quality-pk-made-in-china%3Fsrc%3Dtopads&keywords=yeezy&n_candidate_ads=828&number_of_ads=10&t=desktop&page=3
88,sepatu sneakers yeezy x supreme pria hitam,165000,Kota Bandung,dwc shop,0,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/3/21642843/21642843_c3d73ca4-ad92-4854-a647-07f5fa907ffb_1200_800.jpg,https://ta.tokopedia.com/promo/v1/clicks/HAthHsJhosUNH_th6sJEH_1p6_1dH_raoAtOo_nEHAtFbsnpopn7os2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjN2_32SPO2Ju9BHuOg2_1zVPJNJgR2qq_V2_S2-81h1u9xozOJa3jzjqV2k__uo17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_1zoH7OJ__z6ucWd_BzzoJOk3_V6zV1pZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_1H7P7OEyRP6zVjF_uzoH7Oku9BozJ7O_joG6_tsUp-u_fYce7hguSVdgfYfzcJ7zRPcgJopqsz5_JBX17VquM2mgjg-HICp1B-Ee3xVgIoVzfhiQJhU8jBdgszZy14Ob1BBb3uR83Fd3sJF_ZO_u1-mbuxg6V17y32MHAgCzcVEgSnFysobzSVqe7B-ouVb3MzJQJFF1B-WqAo_e9-BraH?ob=5&src=search&post_alg=cpc_shop_unq&number_ads_req=10&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fsnkrsbtm%2Fadidas-yeezy-350v2-zebra-real-pic-quality-pk-made-in-china%3Fsrc%3Dtopads&keywords=yeezy&n_candidate_ads=828&number_of_ads=10&t=desktop&page=3
89,Adidas Yeezy 350V2 Butter Real Pic Quality PK Made In China,500000,Kota Batam,SNKRS BTM,4,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/25/22198627/22198627_042a7714-a75e-4b68-8419-99f2221b5ac7_960_1280.jpg,https://ta.tokopedia.com/promo/v1/clicks/HAthHsJhosUNH_th6sJEH_1p6_1dH_raoAtOo_nEHAtFbsnpopn7os2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjN2_32SPO2Ju9BHuOg2_1zVPJNJgR2qq_V2_S2-81h1u9xozOJa3jzjqV2k__uo17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_1zoH7OJ__z6ucWd_BzzoJOk3_V6zV1pZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_1H7P7OEyRP6zVjF_uzoH7Oku9BozJ7O_joG6_tsUp-u_fYce7hguSVdgfYfzcJ7zRPcgJopqsz5_JBX17VquM2mgjg-HICp1B-Ee3xVgIoVzfhiQJhU8jBdgszZy14Ob1BBb3uR83Fd3sJF_ZO_u1-mbuxg6V17y32MHAgCzcVEgSnFysobzSVqe7B-ouVb3MzJQJFF1B-WqAo_e9-BraH?ob=5&src=search&post_alg=cpc_shop_unq&number_ads_req=10&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fsnkrsbtm%2Fadidas-yeezy-350v2-zebra-real-pic-quality-pk-made-in-china%3Fsrc%3Dtopads&keywords=yeezy&n_candidate_ads=828&number_of_ads=10&t=desktop&page=3
90,ADIDAS YEEZY BOOST 350 V2 VERSION BLACK COOPER BNIB,825000,Jakarta,Syahla Shoes,3,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/9/16/179275373/179275373_b9cae3b3-945e-45c3-8132-b1e824f77cb1_576_1024.jpg,https://ta.tokopedia.com/promo/v1/clicks/HAthHsJhosUNH_th6sJEH_1p6_1dH_raoAtOo_nEHAtFbsnpopn7os2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjN2_32SPO2Ju9BHuOg2_1zVPJNJgR2qq_V2_S2-81h1u9xozOJa3jzjqV2k__uo17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_1zoH7OJ__z6ucWd_BzzoJOk3_V6zV1pZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_1H7P7OEyRP6zVjF_uzoH7Oku9BozJ7O_joG6_tsUp-u_fYce7hguSVdgfYfzcJ7zRPcgJopqsz5_JBX17VquM2mgjg-HICp1B-Ee3xVgIoVzfhiQJhU8jBdgszZy14Ob1BBb3uR83Fd3sJF_ZO_u1-mbuxg6V17y32MHAgCzcVEgSnFysobzSVqe7B-ouVb3MzJQJFF1B-WqAo_e9-BraH?ob=5&src=search&post_alg=cpc_shop_unq&number_ads_req=10&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fsnkrsbtm%2Fadidas-yeezy-350v2-zebra-real-pic-quality-pk-made-in-china%3Fsrc%3Dtopads&keywords=yeezy&n_candidate_ads=828&number_of_ads=10&t=desktop&page=3
91,BEST SELLER SEPATU YEEZY SUPREME PRIA,165000,Kota Bandung,GROSIR SEPATU 1122,13,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/3/21993445/21993445_9aff115b-d3f6-445b-ac7e-6f0782773a6e_1200_800.jpg,https://ta.tokopedia.com/promo/v1/clicks/HAthHsJhosUNH_th6sJEH_1p6_1dH_raoAtOo_nEHAtFbsnpopn7os2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjN2_32SPO2Ju9BHuOg2_1zVPJNJgR2qq_V2_S2-81h1u9xozOJa3jzjqV2k__uo17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_1zoH7OJ__z6ucWd_BzzoJOk3_V6zV1pZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_1H7P7OEyRP6zVjF_uzoH7Oku9BozJ7O_joG6_tsUp-u_fYce7hguSVdgfYfzcJ7zRPcgJopqsz5_JBX17VquM2mgjg-HICp1B-Ee3xVgIoVzfhiQJhU8jBdgszZy14Ob1BBb3uR83Fd3sJF_ZO_u1-mbuxg6V17y32MHAgCzcVEgSnFysobzSVqe7B-ouVb3MzJQJFF1B-WqAo_e9-BraH?ob=5&src=search&post_alg=cpc_shop_unq&number_ads_req=10&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fsnkrsbtm%2Fadidas-yeezy-350v2-zebra-real-pic-quality-pk-made-in-china%3Fsrc%3Dtopads&keywords=yeezy&n_candidate_ads=828&number_of_ads=10&t=desktop&page=3
92,Adidas Yeezy 350V2 Oreo Real Pic Quality PK Made In China,500000,Kota Batam,SNKRS BTM,20,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/11/1/208424919/208424919_e5f22a7d-249c-4000-9365-ee54b2954ec3_960_968.jpeg,https://ta.tokopedia.com/promo/v1/clicks/HAthHsJhosUNH_th6sJEH_1p6_1dH_raoAtOo_nEHAtFbsnpopn7os2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjN2_32SPO2Ju9BHuOg2_1zVPJNJgR2qq_V2_S2-81h1u9xozOJa3jzjqV2k__uo17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_1zoH7OJ__z6ucWd_BzzoJOk3_V6zV1pZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_1H7P7OEyRP6zVjF_uzoH7Oku9BozJ7O_joG6_tsUp-u_fYce7hguSVdgfYfzcJ7zRPcgJopqsz5_JBX17VquM2mgjg-HICp1B-Ee3xVgIoVzfhiQJhU8jBdgszZy14Ob1BBb3uR83Fd3sJF_ZO_u1-mbuxg6V17y32MHAgCzcVEgSnFysobzSVqe7B-ouVb3MzJQJFF1B-WqAo_e9-BraH?ob=5&src=search&post_alg=cpc_shop_unq&number_ads_req=10&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fsnkrsbtm%2Fadidas-yeezy-350v2-zebra-real-pic-quality-pk-made-in-china%3Fsrc%3Dtopads&keywords=yeezy&n_candidate_ads=828&number_of_ads=10&t=desktop&page=3
93,[REFLECTIVE] TALI SEPATU YEEZY Shoelaces 90cm bulat,Rp 54.990,Kota Surabaya,All the Things I Need,7,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/10/18/219025017/219025017_6dbea0a2-2518-4187-845a-b3d9c9f8eb3d_800_800.jpg,https://www.tokopedia.com/alt-ineed/reflective-tali-sepatu-yeezy-shoelaces-90cm-bulat?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D3_catid%3D1848&lt=%2Fsearchproduct%20-%20p25%20-%20product
94,Ready Stock Yeezy Boost 350 Beluga Perfectkicks,Rp 2.500.000,Jakarta,NKS2692,7,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/5/29/152759708990928/152759708990928_e4c65630-b896-43a8-83cb-d3bbb7abbd87.png,https://www.tokopedia.com/tokonks2692/ready-stock-yeezy-boost-350-beluga-perfectkicks?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D5_catid%3D1845&lt=%2Fsearchproduct%20-%20p25%20-%20product
95,Adidas Yeezy Boost 350 / sepatu nike cewek - cowok / sepatu running,Rp 195.000,Jakarta,A & D Shoes Shop,9,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/2/11/4730688/4730688_6bdc6b0d-ecbc-4d84-974e-ca727101b68c.jpg,https://www.tokopedia.com/andshoes/adidas-yeezy-boost-350-sepatu-nike-cewek-cowok-sepatu-running?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D6_catid%3D1845&lt=%2Fsearchproduct%20-%20p26%20-%20product
96,Sepatu Anak Adidas Yeezy V2 Zebra SPLY350 Kids,Rp 425.000,Kota Batam,sun kids shoes,9,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/12/6/0/0_f49aba46-fdc8-4f99-9691-b8f1b4fbabfb_664_374.jpg,https://www.tokopedia.com/sunkidss/sepatu-anak-adidas-yeezy-v2-zebra-sply350-kids?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D7_catid%3D1996&lt=%2Fsearchproduct%20-%20p26%20-%20product
97,Adidas Yeezy Boost 350 V2 Beluga 2.0 Premium Quality,Rp 450.000,Jakarta,Adhezta Sport,9,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/11/9/0/0_20de47af-df79-4700-a7fa-bc6a25f2c8c1_537_535.jpg,https://www.tokopedia.com/adheztasport/adidas-yeezy-boost-350-v2-beluga-2-0-premium-quality?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D8_catid%3D1845&lt=%2Fsearchproduct%20-%20p26%20-%20product
98,adidas yeezy boost oreo,Rp 150.000,Jakarta,jakarta fashion olshop,28,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/1/12/1342920/1342920_8db67e4d-2e36-4b4e-978c-93a043ccff9d.jpg,https://www.tokopedia.com/jakarta-fashion-/adidas-yeezy-boost-oreo?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D10_catid%3D1845&lt=%2Fsearchproduct%20-%20p26%20-%20product
99,Adidas Yeezy Kids - Motif Full Hitam,Rp 145.000,Jakarta,tokoanakanak,12,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/16/49387916/49387916_05109574-2d80-4ee9-9889-2fbfecea2dd6_900_900.jpg,https://www.tokopedia.com/tokoanakanak/adidas-yeezy-kids-motif-full-hitam?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D11_catid%3D1996&lt=%2Fsearchproduct%20-%20p27%20-%20product
100,Adidas Yeezy Boost 350 v2 BRED Sneakers Pria Sepatu Jalan PREMIUM,Rp 600.000,Jakarta,Speededdy101,16,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/17/155616689/155616689_f4f22eed-0735-4c1a-8357-63cbfb88f5ad_384_384,https://www.tokopedia.com/speededdy101/adidas-yeezy-boost-350-v2-bred-sneakers-pria-sepatu-jalan-premium?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D12_catid%3D1845&lt=%2Fsearchproduct%20-%20p27%20-%20product
101,SEPATU SPORT WANITA CASUAL RUNNING ADIDAS YEEZY BOOST WOMEN,Rp 165.000,Kota Bandung,gyshel sneakers,28,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/5/18/122462748/122462748_7c9007c2-a427-4ea5-b873-d19773ac932b_557_372.jpg,https://www.tokopedia.com/ghiselsneakers/sepatu-sport-wanita-casual-running-adidas-yeezy-boost-women?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D15_catid%3D1908&lt=%2Fsearchproduct%20-%20p27%20-%20product
102,BEST SELLER SEPATU YEEZY SUPREME PRIA,Rp 165.000,Kota Bandung,GROSIR SEPATU 1122,13,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/3/21993445/21993445_9aff115b-d3f6-445b-ac7e-6f0782773a6e_1200_800.jpg,https://www.tokopedia.com/anakkincai/best-seller-sepatu-yeezy-supreme-pria?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D16_catid%3D1845&lt=%2Fsearchproduct%20-%20p28%20-%20product
103,SEPATU ADIDAS YEEZY BOOST 350 MOONROCK PREMIUM QUALITY,Rp 300.000,Jakarta,Imam Sport,11,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/2/1/58667128/58667128_8bac214c-df8c-4829-b016-d6366008b121_576_432.jpg,https://www.tokopedia.com/imamsport/sepatu-adidas-yeezy-boost-350-moonrock-premium-quality?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D20_catid%3D1845&lt=%2Fsearchproduct%20-%20p28%20-%20product
104,SEPATU ADIDAS YEEZY BOOST/YEZZY BOOST,Rp 210.000,Jakarta,Imam Sport,10,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/31/35985199/35985199_7c9742eb-c2fe-49fb-8537-d8736677e0d4_750_734.jpg,https://www.tokopedia.com/imamsport/sepatu-adidas-yeezy-boostyezzy-boost?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D21_catid%3D1845&lt=%2Fsearchproduct%20-%20p29%20-%20product
105,SEPATU ADIDAS YEEZY BOOST SPLY 350 V2 BELUGA 2.0 PREMIUM QUALITY,Rp 430.000,Jakarta,Imam Sport,6,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/12/21/209206710/209206710_07afb29f-70ec-424a-8251-f1cc590a46cf_700_700.jpg,https://www.tokopedia.com/imamsport/sepatu-adidas-yeezy-boost-sply-350-v2-beluga-2-0-premium-quality?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D24_catid%3D1845&lt=%2Fsearchproduct%20-%20p29%20-%20product
106,Adidas Yeezy Yezzy Boost Pirate Black Hitam Import Quality,Rp 165.000,Jakarta,Polyphia,6,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/5/29/185551760/185551760_1b1d95d6-a18d-4c60-affa-e82ec9626a49_640_640.jpg,https://www.tokopedia.com/polyphia/adidas-yeezy-yezzy-boost-pirate-black-hitam-import-quality?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D29_catid%3D1845&lt=%2Fsearchproduct%20-%20p30%20-%20product
107,Sepatu adidas yeezy beluga series,Rp 5.000.000,Jakarta,dixonkennedy,6,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/25/3166085/3166085_8ee2cbbe-500d-41bb-a454-1adeeef973ef_756_1008.jpg,https://www.tokopedia.com/noahdixon/sepatu-adidas-yeezy-beluga-series-abu-abu-tua-43?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D30_catid%3D1845&lt=%2Fsearchproduct%20-%20p30%20-%20product
108,sepatu lampu led anak adidas yeezy hitam/star black,Rp 125.000,Jakarta,Butik 85,8,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/2/3/450640/450640_2f302962-37ed-4035-bc4f-1d02a7bd3ade_320_302.png,https://www.tokopedia.com/butik85/sepatu-lampu-led-anak-adidas-yeezy-hitam-star-black?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D31_catid%3D1996&lt=%2Fsearchproduct%20-%20p31%20-%20product
109,Sepatu Adidas Yeezy Yezzy Boost SPLY - 350 V2 Black White Copper Hitam,Rp 260.000,Kota Malang,Fresh Banana,8,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/6/10/131159628/131159628_614510a0-6dc8-4a66-9906-9fa3197a3916_2048_2048,https://www.tokopedia.com/freshbanana/sepatu-adidas-yeezy-yezzy-boost-sply-350-v2-black-white-copper-hitam?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D32_catid%3D1845&lt=%2Fsearchproduct%20-%20p31%20-%20product
110,Adidas Yeezy 350 Boost V2 Black Oreo BNIB,Rp 900.000,Kota Tangerang,Gudang Bubu,8,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/3/30/1743742/1743742_cd580dd7-c1bd-4529-acb0-a31b7d1a796b.jpg,https://www.tokopedia.com/gudangbubu/adidas-yeezy-350-boost-v2-black-oreo-bnib?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D34_catid%3D1845&lt=%2Fsearchproduct%20-%20p31%20-%20product
111,Sepatu YZY Adidas Yeezy Yezzy Boost 350 Premium Quality Import Vietnam,Rp 160.000,Jakarta,Allexis Chilles,20,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/12/6/230695698/230695698_894a972f-8f10-40d3-a2c2-c15db5e9cebc_724_724.jpg,https://www.tokopedia.com/allexischilles/sepatu-yzy-adidas-yeezy-yezzy-boost-350-premium-quality-import-vietnam?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D35_catid%3D1845&lt=%2Fsearchproduct%20-%20p31%20-%20product
112,Sepatu Pria Wanita Adidas Yeezy Boost Import Vietnam,Rp 175.000,Jakarta,Polyphia,11,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/6/1/155642534/155642534_cd988d64-52e9-471e-8bdd-0e1c3372ba49_640_640.jpg,https://www.tokopedia.com/polyphia/sepatu-pria-wanita-adidas-yeezy-boost-import-vietnam?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D36_catid%3D1908&lt=%2Fsearchproduct%20-%20p32%20-%20product
113,sepatu adidas yeezy adidas yezy sepatu paling gaul,Rp 159.000,Kota Tangerang,lexsnoe shoes,15,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/4/20/200889547/200889547_35ab6efa-f5bd-4681-a8a7-3f362477d902_1280_1280.jpg,https://www.tokopedia.com/lexsnoe/sepatu-adidas-yeezy-adidas-yezy-sepatu-paling-gaul?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D37_catid%3D1845&lt=%2Fsearchproduct%20-%20p32%20-%20product
114,SEPATU ADIDAS YEEZY BOOST 350 PIRATE BLACK PREMIUM QUALITY,Rp 300.000,Jakarta,Imam Sport,25,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/4/2/58667829/58667829_0fa9be41-9a25-4584-a4dd-9ffa7981bdec_576_432.jpg,https://www.tokopedia.com/imamsport/sepatu-adidas-yeezy-boost-350-pirate-black-premium-quality?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D38_catid%3D1845&lt=%2Fsearchproduct%20-%20p32%20-%20product
115,Promo! Sepatu Pria Adidas Yeezy Moonrock Full Grey Impor,Rp 240.000,Jakarta,Polyphia,17,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/5/26/102873060/102873060_8f1810f4-907f-4769-a92f-7e7e92f283e4_540_540.jpg,https://www.tokopedia.com/polyphia/promo-sepatu-pria-adidas-yeezy-moonrock-full-grey-impor?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D39_catid%3D1845&lt=%2Fsearchproduct%20-%20p32%20-%20product
116,Promo!! Sepatu Wanita Adidas Yeezy Boost Impor Blue,Rp 210.000,Jakarta,Polyphia,17,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/3/23/122900471/122900471_46f87305-3968-44e7-8130-8b99841c2eba_640_450.jpg,https://www.tokopedia.com/polyphia/promo-sepatu-wanita-adidas-yeezy-boost-impor-blue?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D40_catid%3D1908&lt=%2Fsearchproduct%20-%20p32%20-%20product
117,Adidas Yeezy 350V2 Blue Tint Real Pic Quality PK Made In China,Rp 500.000,Kota Batam,SNKRS BTM,12,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/9/3/22198627/22198627_b0a8e549-5c38-4946-9a2d-eecd4e21c04b_1280_960.jpeg,https://www.tokopedia.com/snkrsbtm/adidas-yeezy-350v2-blue-tint-real-pic-quality-pk-made-in-china-abu-abu-tua-40?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D41_catid%3D1845&lt=%2Fsearchproduct%20-%20p33%20-%20product
118,Sepatu Adidas Yeezy Boost 350 Oxford Tan Premium Quality,Rp 330.000,Jakarta,Adhezta Sport,28,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/1/12/29040842/29040842_be0d774c-5ddb-48f8-a70d-3fac0a8f0f37_1080_808.jpg,https://www.tokopedia.com/adheztasport/sepatu-adidas-yeezy-boost-350-oxford-tan-premium-quality?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D5_q%3Dyeezy_po%3D45_catid%3D1845&lt=%2Fsearchproduct%20-%20p33%20-%20product
